Term,es,nes,pval,sidak,fdr,geneset_size,leading_edge,term
Peptide Chain Elongation R-HSA-156902,0.25902102693037293,0.14888014729863683,0.8816482067733882,1.0,1.0,32,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",Peptide Chain Elongation R-HSA-156902
Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,0.25902102693037293,0.14888014729863683,0.8816482067733882,1.0,1.0,32,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956
Downregulation Of TGF-beta Receptor Signaling R-HSA-2173788,0.34281554614694393,0.1400754814386364,0.8886003525558848,1.0,1.0,7,,Downregulation Of TGF-beta Receptor Signaling R-HSA-2173788
Formation Of A Pool Of Free 40S Subunits R-HSA-72689,0.2547989412514959,0.13445442788832807,0.8930432450748476,1.0,1.0,33,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",Formation Of A Pool Of Free 40S Subunits R-HSA-72689
Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686,0.3834889555586133,0.1267515784406279,0.8991370213258514,1.0,1.0,5,HSP90AA1,Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686
Constitutive Signaling By EGFRvIII R-HSA-5637810,0.3834889555586133,0.1267515784406279,0.8991370213258514,1.0,1.0,5,HSP90AA1,Constitutive Signaling By EGFRvIII R-HSA-5637810
Signaling By ERBB2 ECD Mutants R-HSA-9665348,0.3834889555586133,0.1267515784406279,0.8991370213258514,1.0,1.0,5,HSP90AA1,Signaling By ERBB2 ECD Mutants R-HSA-9665348
Signaling By ERBB2 KD Mutants R-HSA-9664565,0.3834889555586133,0.1267515784406279,0.8991370213258514,1.0,1.0,5,HSP90AA1,Signaling By ERBB2 KD Mutants R-HSA-9664565
Organelle Biogenesis And Maintenance R-HSA-1852241,0.26656435801877565,0.11877277562280296,0.9054553778841745,1.0,1.0,28,"MAPK14,RAB8A,SMOX,HSP90AA1,CCT5",Organelle Biogenesis And Maintenance R-HSA-1852241
Cardiac Conduction R-HSA-5576891,0.32508514475354433,0.11760311183619308,0.9063821391708702,1.0,1.0,8,"KCNK13,ATP1B3,NPPC",Cardiac Conduction R-HSA-5576891
Estrogen-dependent Gene Expression R-HSA-9018519,0.28219557520953487,0.1124194611631759,0.9104908253614015,1.0,1.0,17,"KCTD6,HSP90AA1,PMEPA1,AGO2",Estrogen-dependent Gene Expression R-HSA-9018519
Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,0.3123175742464892,0.10947896388939322,0.9128226058534379,1.0,1.0,13,"VAMP8,TOR1A,COPS6",Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825
Metabolism R-HSA-1430728,0.18966077124478156,0.10760924961003644,0.9143056594739121,1.0,1.0,179,"UCK2,RPS23,OAZ2,DGUOK,RPL30,CHST2,CD320,DIDO1,INPP1,RPL23,SCO2,TPI1,CHST11,INMT,DDO,PTDSS1,RPL32,SMOX,SDC3,ACSS3,RPL8,RPS25,CHSY1,HSP90AA1,SLC25A15,LPL,CYGB,ISCA2,RPL22L1,SDC1,AKR7A2,ENO1,CHPF,FDPS,RPL14,GNG11,RPL38,PRKAR1A,GALE,NUDT3",Metabolism R-HSA-1430728
mRNA 3-End Processing R-HSA-72187,0.33546613265072167,0.10202290737449984,0.9187384924980231,1.0,1.0,7,"SRSF9,SRSF2",mRNA 3-End Processing R-HSA-72187
Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658,0.3758639478399407,0.0973344949621824,0.9224607630262929,1.0,1.0,5,CCNB1,Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658
Post-translational Protein Phosphorylation R-HSA-8957275,0.35537438050166237,0.09250039353930031,0.9263004785636375,1.0,1.0,6,EVA1A,Post-translational Protein Phosphorylation R-HSA-8957275
Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,0.35537438050166237,0.09250039353930031,0.9263004785636375,1.0,1.0,6,EVA1A,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426
NOTCH1 Intracellular Domain Regulates Transcription R-HSA-2122947,0.31930122861405597,0.08517228417084163,0.9321244245230904,1.0,1.0,8,,NOTCH1 Intracellular Domain Regulates Transcription R-HSA-2122947
Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383,0.3714595638880805,0.08081273306484071,0.9355908816704264,1.0,1.0,5,CCNB1,Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383
RHO GTPases Activate WASPs And WAVEs R-HSA-5663213,0.33026555385835155,0.07573286317637279,0.9396316300287388,1.0,1.0,7,"ARPC1B,GRB2,PTK2",RHO GTPases Activate WASPs And WAVEs R-HSA-5663213
FCGR3A-mediated Phagocytosis R-HSA-9664422,0.33026555385835155,0.07573286317637279,0.9396316300287388,1.0,1.0,7,"ARPC1B,GRB2,PTK2",FCGR3A-mediated Phagocytosis R-HSA-9664422
G Alpha (S) Signaling Events R-HSA-418555,0.2992826026184822,0.07317725865070057,0.9416650628286731,1.0,1.0,14,"PDE4D,GPR39,GNG11",G Alpha (S) Signaling Events R-HSA-418555
Gluconeogenesis R-HSA-70263,0.36881239991658865,0.07105464187736113,0.9433542674164772,1.0,1.0,5,ENO1,Gluconeogenesis R-HSA-70263
Activation Of ATR In Response To Replication Stress R-HSA-176187,0.32696469436251946,0.05933852699627688,0.9526824750571916,1.0,1.0,7,,Activation Of ATR In Response To Replication Stress R-HSA-176187
Cyclin A/B1/B2 Associated Events During G2/M Transition R-HSA-69273,0.31453807688528856,0.05897669093511205,0.9529706737275965,1.0,1.0,8,"CCNB2,CCNB1",Cyclin A/B1/B2 Associated Events During G2/M Transition R-HSA-69273
Fanconi Anemia Pathway R-HSA-6783310,0.3138423920777629,0.055191472230079947,0.9559859227563918,1.0,1.0,8,ERCC1,Fanconi Anemia Pathway R-HSA-6783310
Signal Amplification R-HSA-392518,0.31350740359809903,0.053372609823570456,0.9574350282921857,1.0,1.0,8,MAPK14,Signal Amplification R-HSA-392518
Transport To Golgi And Subsequent Modification R-HSA-948021,0.3131981863747646,0.053315187096917155,0.9574807798582092,1.0,1.0,11,TFG,Transport To Golgi And Subsequent Modification R-HSA-948021
Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,0.24645437122466157,0.04957651087216786,0.9604598652174401,1.0,1.0,33,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957
HDR Thru Homologous Recombination (HRR) R-HSA-5685942,0.30047674619245257,0.048871342793456306,0.9610218267010915,1.0,1.0,9,BARD1,HDR Thru Homologous Recombination (HRR) R-HSA-5685942
ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,0.30540014713061236,0.04147478598890304,0.9669173934196713,1.0,1.0,10,"GPR39,GNG11",ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821
Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,0.2937715793134059,0.037712189289177855,0.969917157263771,1.0,1.0,15,COPS6,Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827
Cellular Response To Starvation R-HSA-9711097,0.2452315812581982,0.03430034205229441,0.9726376521131783,1.0,1.0,38,"RPL23,RPL22L1,RPS23,LAMTOR5,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25,RPS28",Cellular Response To Starvation R-HSA-9711097
Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,0.300021231836496,0.02801624600112844,0.9776491937976517,1.0,1.0,13,MAPK14,Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725
Eukaryotic Translation Termination R-HSA-72764,0.24428880806100545,0.027565077248819285,0.9780090353929642,1.0,1.0,33,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",Eukaryotic Translation Termination R-HSA-72764
Chaperone Mediated Autophagy R-HSA-9613829,0.3556484733601224,0.02453996971924906,0.9804219020795903,1.0,1.0,5,,Chaperone Mediated Autophagy R-HSA-9613829
SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796,0.30622683598074896,0.014476785667876866,0.9884495996772884,1.0,1.0,8,,SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796
Class B/2 (Secretin Family Receptors) R-HSA-373080,0.3051068947937007,0.008605509262450468,0.9931338817665729,1.0,1.0,8,SMOX,Class B/2 (Secretin Family Receptors) R-HSA-373080
L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,0.24223277718510114,0.005382118188840823,0.9957057117249661,1.0,1.0,34,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827
Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,0.2988297465678193,0.002421448924564233,0.9980679651763713,1.0,1.0,10,"ARPC1B,GRB2,HSP90AA1,PTK2",Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480
RHOF GTPase Cycle R-HSA-9035034,0.3149968497888801,0.0019580978454725095,0.9984376649589266,1.0,1.0,7,,RHOF GTPase Cycle R-HSA-9035034
Cell Junction Organization R-HSA-446728,0.31499433540437416,0.0019464011618691762,0.9984469975444017,1.0,1.0,7,,Cell Junction Organization R-HSA-446728
HATs Acetylate Histones R-HSA-3214847,0.33363290475828117,0.0018124604902631895,0.9985538665495151,1.0,1.0,6,,HATs Acetylate Histones R-HSA-3214847
Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193,0.33142641435021697,-0.0,1.0,1.0,1.0,5,ALG13,Biosynthesis Of N-glycan Precursor (Dolichol LLO) And Transfer To Protein R-HSA-446193
Attenuation Phase R-HSA-3371568,0.28388000799341356,-0.0,1.0,1.0,1.0,7,"MRPL18,HSP90AA1,DNAJB6",Attenuation Phase R-HSA-3371568
Autophagy R-HSA-9612973,0.18936596010499557,-0.0,1.0,1.0,1.0,14,HSP90AA1,Autophagy R-HSA-9612973
Axon Guidance R-HSA-422475,0.1925630260769882,-0.0,1.0,1.0,1.0,79,"RPL23,NRP1,RPS23,RPS6KA1,FLRT3,RPL22L1,MAPK14,RPL38,CD72,ARPC1B,RPL30,RPL14,RPL32,COL6A1,RPL8,RPS25,HSP90AA1,PTK2",Axon Guidance R-HSA-422475
Aquaporin-mediated Transport R-HSA-445717,0.21025677164721193,-0.0,1.0,1.0,1.0,8,GNG11,Aquaporin-mediated Transport R-HSA-445717
Asparagine N-linked Glycosylation R-HSA-446203,0.2270885054675004,-0.0,1.0,1.0,1.0,20,"CTSC,TFG",Asparagine N-linked Glycosylation R-HSA-446203
Cap-dependent Translation Initiation R-HSA-72737,0.23026861866090015,-0.0,1.0,1.0,1.0,36,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",Cap-dependent Translation Initiation R-HSA-72737
Base Excision Repair R-HSA-73884,0.2914089347079055,-0.0,1.0,1.0,1.0,6,"TERF2,POLE4,SMUG1,RPA3,MPG",Base Excision Repair R-HSA-73884
Transcriptional Regulation By MECP2 R-HSA-8986944,0.2458858649229071,-0.0,1.0,1.0,1.0,7,,Transcriptional Regulation By MECP2 R-HSA-8986944
Transcriptional Regulation By TP53 R-HSA-3700989,0.15554956461465932,-0.0,1.0,1.0,1.0,48,"SCO2,LAMTOR5,BARD1,MAPK14,AGO2,CCNB1",Transcriptional Regulation By TP53 R-HSA-3700989
Transport Of Mature Transcript To Cytoplasm R-HSA-72202,0.3027095886215971,-0.0,1.0,1.0,1.0,8,"SRSF9,SRSF2",Transport Of Mature Transcript To Cytoplasm R-HSA-72202
Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236,0.3027095886215971,-0.0,1.0,1.0,1.0,8,"SRSF9,SRSF2",Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236
Transport Of Small Molecules R-HSA-382551,0.15435152475605513,-0.0,1.0,1.0,1.0,47,"LPL,ATP1B3,CYGB,GNG11,TRPV4,SLC18A1,SCNN1B,PRKAR1A",Transport Of Small Molecules R-HSA-382551
Transcriptional Regulation By RUNX3 R-HSA-8878159,0.27050660332811616,-0.0,1.0,1.0,1.0,16,SMAD3,Transcriptional Regulation By RUNX3 R-HSA-8878159
Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,0.28430696796436294,-0.0,1.0,1.0,1.0,5,,Transcriptional Regulation Of Granulopoiesis R-HSA-9616222
Translation R-HSA-72766,0.1851601471468966,-0.0,1.0,1.0,1.0,58,"RPL23,RPS23,MRPL17,RPL38,RPL30,RPL32,RPL14,EEF1B2,SEC61B,RPL8,RPS25",Translation R-HSA-72766
Aggrephagy R-HSA-9646399,0.2756312944844477,-0.0,1.0,1.0,1.0,5,,Aggrephagy R-HSA-9646399
Vasopressin Regulates Renal Water Homeostasis Via Aquaporins R-HSA-432040,0.21025677164721193,-0.0,1.0,1.0,1.0,8,GNG11,Vasopressin Regulates Renal Water Homeostasis Via Aquaporins R-HSA-432040
Unfolded Protein Response (UPR) R-HSA-381119,0.2274156341138183,-0.0,1.0,1.0,1.0,9,,Unfolded Protein Response (UPR) R-HSA-381119
rRNA Processing R-HSA-72312,0.13145924904351258,-0.0,1.0,1.0,1.0,46,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",rRNA Processing R-HSA-72312
rRNA Processing In Nucleus And Cytosol R-HSA-8868773,0.13145924904351253,-0.0,1.0,1.0,1.0,46,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",rRNA Processing In Nucleus And Cytosol R-HSA-8868773
XBP1(S) Activates Chaperone Genes R-HSA-381038,0.3220993250737298,-0.0,1.0,1.0,1.0,6,,XBP1(S) Activates Chaperone Genes R-HSA-381038
Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756,0.22288189018600812,-0.0,1.0,1.0,1.0,16,"MAPK14,BARD1",Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756
Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,0.1921590883595975,-0.0,1.0,1.0,1.0,38,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553
Regulation Of MECP2 Expression And Activity R-HSA-9022692,0.3029897423378547,-0.0,1.0,1.0,1.0,6,,Regulation Of MECP2 Expression And Activity R-HSA-9022692
Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,0.22147251644431343,-0.0,1.0,1.0,1.0,19,"RAB8A,HSP90AA1,CCNB2,CCNB1",Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942
Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729,0.3325790311322624,-0.0,1.0,1.0,1.0,5,,Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729
Epigenetic Regulation Of Gene Expression R-HSA-212165,0.1771147864242814,-0.0,1.0,1.0,1.0,16,"RBBP4,BAZ1B,POLR2H,DEK",Epigenetic Regulation Of Gene Expression R-HSA-212165
Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012,0.2350402510783241,-0.0,1.0,1.0,1.0,35,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012
Response Of Mtb To Phagocytosis R-HSA-9637690,0.27087312143918096,-0.0,1.0,1.0,1.0,6,,Response Of Mtb To Phagocytosis R-HSA-9637690
Resolution Of Abasic Sites (AP Sites) R-HSA-73933,0.291208791208793,-0.0,1.0,1.0,1.0,5,"SMUG1,POLE4,RPA3,MPG",Resolution Of Abasic Sites (AP Sites) R-HSA-73933
ER-Phagosome Pathway R-HSA-1236974,0.21106273735288658,-0.0,1.0,1.0,1.0,10,VAMP8,ER-Phagosome Pathway R-HSA-1236974
ESR-mediated Signaling R-HSA-8939211,0.186474710433684,-0.0,1.0,1.0,1.0,30,"GNG11,PMEPA1,AGO2,KCTD6,HSP90AA1,PTK2",ESR-mediated Signaling R-HSA-8939211
Formation Of Incision Complex In GG-NER R-HSA-5696395,0.2640260709447935,-0.0,1.0,1.0,1.0,8,,Formation Of Incision Complex In GG-NER R-HSA-5696395
Formation Of RNA Pol II Elongation Complex R-HSA-112382,0.17832931073567823,-0.0,1.0,1.0,1.0,11,,Formation Of RNA Pol II Elongation Complex R-HSA-112382
Formation Of TC-NER Pre-Incision Complex R-HSA-6781823,0.2687196170590953,-0.0,1.0,1.0,1.0,11,,Formation Of TC-NER Pre-Incision Complex R-HSA-6781823
SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671,0.3241758241758262,-0.0,1.0,1.0,1.0,5,"NUP188,HSP90AA1,POM121,G3BP1",SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671
Signaling By Nuclear Receptors R-HSA-9006931,0.19989256903064026,-0.0,1.0,1.0,1.0,34,"GNG11,POLR2H,PMEPA1,AGO2,KCTD6,RXRG,HSP90AA1,PTK2",Signaling By Nuclear Receptors R-HSA-9006931
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,0.26174485214472687,-0.0,1.0,1.0,1.0,10,,Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582
Disease R-HSA-1643685,0.17003901477663214,-0.0,1.0,1.0,1.0,191,"TFG,RPS23,RPL30,CD80,RPL23,MAPK14,ALG13,ANTXR2,SDC3,RPL8,HSP90AA1,SMAD3,SV2A,ATP1B3,VEGFA,SDC1,RHBDF2,ENO1,RPL14,RHNO1,PTK2,VPS36,GNG11,BARD1,MAML3,FADD,GPR39,GALE",Disease R-HSA-1643685
Diseases Of Programmed Cell Death R-HSA-9645723,0.29561978677351347,-0.0,1.0,1.0,1.0,5,,Diseases Of Programmed Cell Death R-HSA-9645723
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,0.17252147204781484,-0.0,1.0,1.0,1.0,49,"TFG,CD80,SMAD3",Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202
Deubiquitination R-HSA-5688426,0.1684975801805541,-0.0,1.0,1.0,1.0,24,SMAD3,Deubiquitination R-HSA-5688426
EPHB-mediated Forward Signaling R-HSA-3928662,0.2898774654201889,-0.0,1.0,1.0,1.0,6,PTK2,EPHB-mediated Forward Signaling R-HSA-3928662
Downregulation Of ERBB2 Signaling R-HSA-8863795,0.27482429835138067,-0.0,1.0,1.0,1.0,5,,Downregulation Of ERBB2 Signaling R-HSA-8863795
RNA Polymerase I Transcription Initiation R-HSA-73762,0.3431923838189977,-0.0,1.0,1.0,1.0,5,"RBBP4,POLR2H",RNA Polymerase I Transcription Initiation R-HSA-73762
RHOB GTPase Cycle R-HSA-9013026,0.260989010989013,-0.0,1.0,1.0,1.0,5,"PKN1,VANGL1,STK10,RACGAP1",RHOB GTPase Cycle R-HSA-9013026
RNA Polymerase I Transcription R-HSA-73864,0.3182130584192464,-0.0,1.0,1.0,1.0,6,"POLR2H,RBBP4,POLR2L,CBX3,HDAC1",RNA Polymerase I Transcription R-HSA-73864
RNA Polymerase II Transcription Termination R-HSA-73856,0.2307251043029899,-0.0,1.0,1.0,1.0,12,"SRSF9,SNRPG,SRSF2",RNA Polymerase II Transcription Termination R-HSA-73856
Rab Regulation Of Trafficking R-HSA-9007101,0.2869377793088792,-0.0,1.0,1.0,1.0,5,,Rab Regulation Of Trafficking R-HSA-9007101
RNA Polymerase I Promoter Clearance R-HSA-73854,0.3182130584192464,-0.0,1.0,1.0,1.0,6,"POLR2H,RBBP4,POLR2L,CBX3,HDAC1",RNA Polymerase I Promoter Clearance R-HSA-73854
GPCR Downstream Signaling R-HSA-388396,0.17984737384942276,-0.0,1.0,1.0,1.0,33,"GNG11,RPS6KA1,PDE4D,NTSR1,GPR39",GPCR Downstream Signaling R-HSA-388396
GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,0.23737436858251185,-0.0,1.0,1.0,1.0,35,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706
G1/S-Specific Transcription R-HSA-69205,0.26806871970356194,-0.0,1.0,1.0,1.0,10,,G1/S-Specific Transcription R-HSA-69205
G2/M Checkpoints R-HSA-69481,0.23687804344356211,-0.0,1.0,1.0,1.0,24,"RHNO1,BARD1,SLC25A15,CCNB1",G2/M Checkpoints R-HSA-69481
G2/M DNA Damage Checkpoint R-HSA-69473,0.2651354505971928,-0.0,1.0,1.0,1.0,13,"CCNB1,BARD1",G2/M DNA Damage Checkpoint R-HSA-69473
Platelet Homeostasis R-HSA-418346,0.1816522273879965,-0.0,1.0,1.0,1.0,14,,Platelet Homeostasis R-HSA-418346
Processing Of Capped Intronless Pre-mRNA R-HSA-75067,0.2414030261348012,-0.0,1.0,1.0,1.0,7,"LSM10,PABPN1,SNRPF,NUDT21,SNRPE,SNRPG",Processing Of Capped Intronless Pre-mRNA R-HSA-75067
Processing Of DNA Double-Strand Break Ends R-HSA-5693607,0.1929580673386198,-0.0,1.0,1.0,1.0,14,"UBA52,CHEK1,BARD1,SUMO2,RNF4,RFC2,BABAM1,RPA3,HUS1,RNF8,MDC1,RHNO1",Processing Of DNA Double-Strand Break Ends R-HSA-5693607
Gene Silencing By RNA R-HSA-211000,0.19750481894299188,-0.0,1.0,1.0,1.0,12,AGO2,Gene Silencing By RNA R-HSA-211000
Generic Transcription Pathway R-HSA-212436,0.16456573439371297,-0.0,1.0,1.0,1.0,101,"CCNB1,SCO2,VEGFA,BARD1,MAPK14,MAML3,WDR5,KCTD6,CITED4,DEK,AGO2,SMAD3",Generic Transcription Pathway R-HSA-212436
Glucagon Signaling In Metabolic Regulation R-HSA-163359,0.21025677164721193,-0.0,1.0,1.0,1.0,8,GNG11,Glucagon Signaling In Metabolic Regulation R-HSA-163359
DNA Repair R-HSA-73894,0.21845402657111151,-0.0,1.0,1.0,1.0,39,"BARD1,COPS6,ERCC1,FANCE,BAZ1B,RHNO1",DNA Repair R-HSA-73894
Cytoprotection By HMOX1 R-HSA-9707564,0.2507011117091414,-0.0,1.0,1.0,1.0,6,,Cytoprotection By HMOX1 R-HSA-9707564
Constitutive Signaling By Ligand-Responsive EGFR Cancer Variants R-HSA-1236382,0.26801274029815014,-0.0,1.0,1.0,1.0,7,HSP90AA1,Constitutive Signaling By Ligand-Responsive EGFR Cancer Variants R-HSA-1236382
DNA Strand Elongation R-HSA-69190,0.25956554229782586,-0.0,1.0,1.0,1.0,5,,DNA Strand Elongation R-HSA-69190
DARPP-32 Events R-HSA-180024,0.27754407784173446,-0.0,1.0,1.0,1.0,6,PDE4D,DARPP-32 Events R-HSA-180024
Signaling By GPCR R-HSA-372790,0.21136389587112042,-0.0,1.0,1.0,1.0,36,"GNG11,RPS6KA1,PDE4D,NTSR1,GPR39,SMOX",Signaling By GPCR R-HSA-372790
Signaling By ROBO Receptors R-HSA-376176,0.19452262197141384,-0.0,1.0,1.0,1.0,46,"RPL23,NRP1,RPS23,FLRT3,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",Signaling By ROBO Receptors R-HSA-376176
Signaling By Interleukins R-HSA-449147,0.2250637833723934,-0.0,1.0,1.0,1.0,49,"RPS6KA1,MAPK14,SDC1,CD80,HSP90AA1,TXLNA,SMAD3",Signaling By Interleukins R-HSA-449147
Signaling By NOTCH1 R-HSA-1980143,0.27617079889806795,-0.0,1.0,1.0,1.0,9,"UBA52,TBL1X,NUMB,MAML3,RBPJ,HIF1A,HDAC1,MAMLD1",Signaling By NOTCH1 R-HSA-1980143
HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567,0.264406680344809,-0.0,1.0,1.0,1.0,16,"ERCC1,BARD1",HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567
Golgi Associated Vesicle Biogenesis R-HSA-432722,0.30436747661029406,-0.0,1.0,1.0,1.0,6,,Golgi Associated Vesicle Biogenesis R-HSA-432722
HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497,0.3161117524389915,-0.0,1.0,1.0,1.0,5,,HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497
Hedgehog Off State R-HSA-5610787,0.22063366810336912,-0.0,1.0,1.0,1.0,12,,Hedgehog Off State R-HSA-5610787
HCMV Infection R-HSA-9609646,0.29650819346496304,-0.0,1.0,1.0,1.0,8,"VPS36,TBL1X,NUP188,RBBP4,ITGB1,VPS37B",HCMV Infection R-HSA-9609646
Nuclear Envelope Breakdown R-HSA-2980766,0.23940693245322905,-0.0,1.0,1.0,1.0,8,CCNB1,Nuclear Envelope Breakdown R-HSA-2980766
Nucleotide Excision Repair R-HSA-5696398,0.22856408481124724,-0.0,1.0,1.0,1.0,19,COPS6,Nucleotide Excision Repair R-HSA-5696398
HSF1 Activation R-HSA-3371511,0.25877494838265513,-0.0,1.0,1.0,1.0,8,"UBB,DNAJB6,RPA3,MRPL18,DNAJB1,FKBP4,HSP90AA1",HSF1 Activation R-HSA-3371511
HSF1-dependent Transactivation R-HSA-3371571,0.28388000799341356,-0.0,1.0,1.0,1.0,7,"MRPL18,HSP90AA1,DNAJB6",HSF1-dependent Transactivation R-HSA-3371571
PIP3 Activates AKT Signaling R-HSA-1257604,0.18952347027579092,-0.0,1.0,1.0,1.0,27,"LAMTOR5,RBBP4,GRB2,CD80,MAF1,AGO2",PIP3 Activates AKT Signaling R-HSA-1257604
PTEN Regulation R-HSA-6807070,0.230047154924277,-0.0,1.0,1.0,1.0,15,"RBBP4,LAMTOR5,MAF1,AGO2",PTEN Regulation R-HSA-6807070
Peptide Ligand-Binding Receptors R-HSA-375276,0.3187900273752361,-0.0,1.0,1.0,1.0,5,NTSR1,Peptide Ligand-Binding Receptors R-HSA-375276
Nervous System Development R-HSA-9675108,0.174962002134788,-0.0,1.0,1.0,1.0,84,"RPL23,NRP1,RPS23,RPS6KA1,FLRT3,RPL22L1,MAPK14,RPL38,CD72,ARPC1B,RPL30,RPL14,RPL32,COL6A1,RPL8,RPS25,HSP90AA1,PTK2",Nervous System Development R-HSA-9675108
Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,0.18268464588181377,-0.0,1.0,1.0,1.0,16,"GNG11,RPS6KA1",Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314
Negative Epigenetic Regulation Of rRNA Expression R-HSA-5250941,0.22949689869055673,-0.0,1.0,1.0,1.0,10,"SUV39H1,SIN3B,SUDS3,POLR2F,POLR2H,SAP30L,POLR2L,SAP30,HDAC1",Negative Epigenetic Regulation Of rRNA Expression R-HSA-5250941
Muscle Contraction R-HSA-397014,0.22569490250031565,-0.0,1.0,1.0,1.0,10,"KCNK13,ATP1B3,NPPC",Muscle Contraction R-HSA-397014
Homology Directed Repair R-HSA-5693538,0.264406680344809,-0.0,1.0,1.0,1.0,16,"ERCC1,BARD1",Homology Directed Repair R-HSA-5693538
IRE1alpha Activates Chaperones R-HSA-381070,0.3220993250737298,-0.0,1.0,1.0,1.0,6,,IRE1alpha Activates Chaperones R-HSA-381070
